LATITUDE,LONGITUDE,ACCIDENT_TYPE_(CATEGORY),ROAD_TYPE,WEATHER,VEHICLE_1:_BODY_TYPE,Area,IMPACT
35.39977,139.52013,死傷,道路(その他),晴れ,冷蔵冷凍車,戸塚区,10
35.39977,139.52013,死傷,道路(その他),晴れ,ダンプ,横浜市,10
35.49218,139.36195,車両故障,道路(その他),晴れ,リヤーエンジン,厚木市,7
43.12849,141.3382,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
36.34831,138.59697,車両故障,道路(その他),晴れ,リヤーエンジン,北佐久郡軽井沢町,7
38.29229,140.92133,車両故障,道路(その他),晴れ,リヤーエンジン,仙台市,7
35.20366,137.00656,車両故障,道路(その他),曇,リヤーエンジン,名古屋市,8
34.40568,135.30994,健康起因,道路(その他),晴れ,リヤーエンジン,泉佐野市,6
36.55836,136.95415,衝突,道路(その他),曇,リヤーエンジン,南砺市,10
34.86995,139.1017,車両故障,その他の場所,曇,リヤーエンジン,伊東市,8
35.42471,137.04913,転落,道路(その他),雨,バン,可児市,10
35.5373,139.44241,衝突,道路(その他),雨,箱型,相模原市,10
35.04502,135.75877,車両故障,道路(その他),雨,リヤーエンジン,京都市,8
38.67915,141.46086,転覆,道路(高速自動車国道),雨,トラクタ,本吉郡南三陸町,10
43.1809,141.00871,車両故障,道路(その他),曇,リヤーエンジン,小樽市,8
43.05614,141.35744,車内,道路(その他),曇,リヤーエンジン,札幌市,6
38.26661,140.80803,車両故障,道路(その他),曇,リヤーエンジン,仙台市,8
43.06786,141.36433,衝突,道路(その他),曇,ステーションワゴン,札幌市,9
35.8004,139.78194,車両故障,道路(その他),晴れ,リヤーエンジン,足立区,7
36.05153,140.11688,車両故障,道路(その他),曇,リヤーエンジン,つくば市,8
33.16327,130.00612,車両故障,道路(その他),晴れ,リヤーエンジン,武雄市,7
35.10471,136.82594,車両故障,その他の場所,曇,リヤーエンジン,名古屋市,8
35.64807,138.71507,車両故障,その他の場所,晴れ,リヤーエンジン,甲州市,7
35.97456,140.64012,健康起因,その他の場所,晴れ,リヤーエンジン,鹿嶋市,6
36.55795,139.99168,車両故障,道路(その他),曇,リヤーエンジン,宇都宮市,8
34.67638,135.48611,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
36.38487,139.0731,死傷,道路(その他),雨,箱型,前橋市,10
37.12816,140.21346,死傷,道路(その他),雨,箱型,白河市,10
31.92161,131.38606,死傷,道路(その他),曇,箱型,宮崎市,10
35.5321,139.70049,健康起因,道路(その他),雨,箱型,川崎市,7
34.88523,133.21469,衝突,道路(高速自動車国道),雨,バン,庄原市,10
33.90924,130.94504,交通障害,道路(高速自動車国道),晴れ,バン,北九州市,7
33.84652,130.88481,転覆,道路(高速自動車国道),曇,冷蔵冷凍車,北九州市,9
35.29534,138.93863,車両故障,道路(その他),雨,アンダーフロア,御殿場市,8
35.76428,137.64275,衝突,道路(その他),雨,バン,木曽郡上松町,10
35.65089,139.73438,車両故障,道路(自動車専用道路等),曇,リヤーエンジン,港区,8
43.19734,141.76619,車両故障,道路(その他),曇,リヤーエンジン,岩見沢市,8
35.21354,139.62994,車両故障,その他の場所,雨,リヤーエンジン,横須賀市,8
34.80615,137.65111,衝突,道路(高速自動車国道),晴れ,冷蔵冷凍車,浜松市,9
37.92161,139.04276,車両故障,道路(その他),晴れ,リヤーエンジン,新潟市,7
43.00651,141.34239,車両故障,道路(その他),曇,リヤーエンジン,札幌市,8
35.68295,139.56961,車両故障,道路(その他),晴れ,リヤーエンジン,三鷹市,7
35.37978,137.27998,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,瑞浪市,7
35.05605,135.74475,車両故障,道路(その他),雨,リヤーエンジン,京都市,8
36.19424,137.4684,車両故障,その他の場所,雨,リヤーエンジン,高山市,8
38.35387,140.86201,死傷,道路(その他),雨,バン,仙台市,10
38.2091,140.31836,飲酒等(酒気帯び),道路(その他),晴れ,バン,山形市,9
34.98914,135.94569,車両故障,道路(高速自動車国道),雨,リヤーエンジン,草津市,8
34.45096,132.96902,交通障害,道路(高速自動車国道),晴れ,リヤーエンジン,三原市,7
34.89142,135.68173,死傷,道路(その他),雨,バン,乙訓郡大山崎町,10
35.62848,138.76825,衝突,道路(その他),曇,バン,甲州市,9
35.28945,138.97203,車両故障,道路(その他),雨,リヤーエンジン,御殿場市,8
36.74971,137.15259,衝突,道路(その他),曇,キャブオーバ,射水市,9
35.2323,139.10689,車両故障,その他の場所,曇,リヤーエンジン,足柄下郡箱根町,8
37.45264,140.44189,転覆,道路(その他),曇,キャブオーバ,郡山市,9
35.52168,139.69476,車両故障,道路(その他),曇,リヤーエンジン,川崎市,8
34.8412,134.50282,車両故障,道路(高速自動車国道),曇,キャブオーバ,龍野市,7
35.6934,139.74571,死傷,道路(その他),雨,箱型,千代田区,10
38.13612,140.21735,衝突,道路(その他),晴れ,冷蔵冷凍車,上山市,9
38.25648,140.89383,死傷,道路(その他),曇,箱型,仙台市,10
36.53085,136.89073,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,南砺市,7
34.86005,135.60326,衝突,道路(高速自動車国道),晴れ,バン,高槻市,9
35.4631,139.68535,車両故障,道路(自動車専用道路等),晴れ,トラクタ,横浜市,7
32.76291,129.94714,健康起因,道路(その他),曇,リヤーエンジン,長崎市,6
43.03721,141.67624,転落,道路(その他),晴れ,バン,夕張郡長沼町,9
38.77826,139.85339,車両故障,道路(その他),晴れ,バン,東田川郡三川町,7
35.46173,139.61913,車内,道路(その他),晴れ,リヤーエンジン,横浜市,5
34.64675,135.51465,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
34.73305,135.48888,車両故障,道路(その他),曇,リヤーエンジン,大阪市,8
35.54496,139.66122,車両故障,道路(その他),晴れ,リヤーエンジン,川崎市,7
38.28521,140.91684,車両故障,道路(その他),晴れ,リヤーエンジン,仙台市,7
35.80321,139.78403,車両故障,道路(その他),曇,リヤーエンジン,足立区,8
34.79957,135.6463,車両故障,道路(その他),曇,リヤーエンジン,枚方市,8
35.43859,139.39053,車両故障,道路(その他),曇,リヤーエンジン,海老名市,8
35.52227,139.65222,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
36.40461,139.02335,衝突,道路(高速自動車国道),曇,キャブオーバ,高崎市,9
35.70757,139.66472,車両故障,道路(その他),曇,リヤーエンジン,中野区,8
36.59642,140.65154,車両故障,道路(その他),晴れ,リヤーエンジン,日立市,7
35.33524,139.16718,健康起因,道路(高速自動車国道),曇,リヤーエンジン,足柄上郡大井町,6
43.5485,141.87701,衝突,道路(その他),曇,トラクタ,樺戸郡新十津川町,9
35.40292,140.02785,衝突,道路(その他),曇,冷蔵冷凍車,袖ケ浦市,9
36.3674,140.50232,死傷,道路(その他),曇,バン,水戸市,10
43.15383,141.56532,車両故障,道路(自動車専用道路等),晴れ,トラクタ,江別市,7
43.83097,142.40837,転落,道路(その他),晴れ,タンク車,上川郡弟子屈町,10
43.07163,141.43701,車両故障,道路(その他),曇,リヤーエンジン,札幌市,8
35.75793,139.31688,車両故障,その他の場所,雨,リヤーエンジン,羽村,8
35.35644,139.27081,車両故障,道路(その他),曇,キャブオーバ,平塚市,7
43.18824,140.78871,車両故障,道路(その他),曇,リヤーエンジン,余市,8
40.80651,140.74341,健康起因,道路(その他),曇,箱型,青森市,6
43.05536,141.341,死傷,道路(その他),晴れ,箱型,中央区,10
35.80957,139.49289,車両故障,道路(その他),雨,リヤーエンジン,所沢市,8
35.62345,139.13742,火災,道路(高速自動車国道),雨,キャブオーバ,相模原市,10
34.94759,137.01871,転落,道路(その他),曇,バン,安城市,9
34.9811,135.79991,車両故障,道路(その他),曇,リヤーエンジン,京都市,8
36.67969,140.14165,転覆,道路(その他),雨,塵芥車,那須烏山市,10
36.37066,140.47539,車両故障,その他の場所,雨,リヤーエンジン,水戸市,8
35.68791,136.0938,衝突,道路(その他),曇,冷蔵冷凍車,敦賀市,9
36.53522,136.60506,車両故障,道路(高速自動車国道),晴れ,バン,野々市,7
35.86396,138.33452,衝突,道路(高速自動車国道),曇,冷蔵冷凍車,北杜市,9
35.67276,139.75409,死傷,道路(その他),晴れ,箱型,千代田区,10
35.48752,135.54485,死傷,道路(その他),曇,箱型,大飯郡高浜町,10
35.75334,139.7305,死傷,道路(その他),曇,箱型,北区,10
43.55457,141.90115,車両故障,道路(その他),晴れ,リヤーエンジン,滝川市,7
35.54113,139.73816,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,川崎市,7
42.41828,141.08911,車両故障,その他の場所,雨,リヤーエンジン,登別市,8
35.4067,137.30858,車両故障,道路(その他),晴れ,バン,瑞浪市,7
34.86553,135.23709,飲酒等(酒気帯び),道路(高速自動車国道),晴れ,冷蔵冷凍車,神戸市,9
35.69948,139.50299,車両故障,道路(その他),曇,リヤーエンジン,小金井市,8
33.24357,131.58661,死傷,その他の場所,晴れ,トラクタ,大分市,10
37.65113,139.87448,車両故障,道路(その他),曇,リヤーエンジン,喜多方市,8
35.70129,140.02876,車両故障,道路(その他),曇,リヤーエンジン,船橋市,8
37.49484,139.9297,車両故障,その他の場所,晴れ,リヤーエンジン,会津若松市,7
31.87749,130.87036,車両故障,道路(その他),晴れ,リヤーエンジン,霧島市,7
31.54288,130.5247,車両故障,道路(その他),曇,リヤーエンジン,鹿児島市,8
43.06244,141.35236,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
40.78608,140.62811,健康起因,その他の場所,晴れ,ダンプ,青森市,6
35.29147,137.02173,飲酒等(酒気帯び),道路(その他),晴れ,冷蔵冷凍車,春日井市,9
43.10511,141.3699,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
35.45399,139.63885,車両故障,その他の場所,晴れ,リヤーエンジン,横浜市,7
35.87562,139.74361,車両故障,道路(その他),曇,リヤーエンジン,川口市,8
34.52996,135.48476,車両故障,道路(その他),曇,リヤーエンジン,堺市,8
35.8491,139.74721,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,川口市,7
35.69955,139.63641,車両故障,道路(その他),雨,リヤーエンジン,杉並区,8
35.1175,139.08273,車両故障,道路(その他),曇,リヤーエンジン,熱海市,8
35.23113,136.85051,車両故障,道路(その他),晴れ,リヤーエンジン,清須市,7
35.55156,138.90547,車両故障,道路(高速自動車国道),雨,リヤーエンジン,都留区,8
35.02605,135.77043,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
34.66298,136.51857,死傷,道路(その他),曇,冷蔵冷凍車,津市,10
38.27512,140.84552,車両故障,道路(その他),曇,リヤーエンジン,仙台市,8
35.80302,139.47905,車両故障,道路(その他),曇,リヤーエンジン,所沢市,8
34.98349,135.66876,車両故障,その他の場所,晴れ,リヤーエンジン,京都市,7
35.60101,139.58162,車両故障,道路(その他),曇,リヤーエンジン,川崎市,8
35.07634,136.90993,死傷,道路(その他),晴れ,コンクリートミキサー車,名古屋市,10
34.82491,137.23326,死傷,道路(その他),曇,タンク車,蒲郡市,10
37.61222,139.74017,車両故障,道路(その他),晴れ,リヤーエンジン,喜多方市,7
35.38502,139.47237,死傷,道路(その他),晴れ,トラクタ,藤沢市,10
35.53212,139.68973,車両故障,道路(その他),曇,リヤーエンジン,川崎市,8
35.51347,137.52861,健康起因,道路(その他),晴れ,リヤーエンジン,中津川市,6
43.2145,141.78632,車内,道路(その他),晴れ,リヤーエンジン,岩見沢市,5
35.31186,139.2294,車両故障,その他の場所,曇,リヤーエンジン,小田原市,8
35.465,139.61217,死傷,道路(その他),晴れ,リヤーエンジン,横浜市,10
43.1947,140.83051,車両故障,道路(その他),晴れ,リヤーエンジン,余市,7
34.7594,135.5168,衝突,道路(その他),曇,冷蔵冷凍車,吹田市,9
37.73054,138.94115,死傷,道路(高速自動車国道),晴れ,トラクタ,新潟市,10
39.69725,141.15749,死傷,道路(その他),晴れ,箱型,盛岡市,10
35.43691,139.42659,車両故障,その他の場所,晴れ,リヤーエンジン,綾瀬市,7
36.41829,140.56526,車両故障,道路(その他),晴れ,リヤーエンジン,ひたちなか市,7
34.86553,135.23709,車両故障,道路(高速自動車国道),曇,キャブオーバ,北区,7
35.8427,139.6349,死傷,その他の場所,曇,冷蔵冷凍車,さいたま市,10
35.11414,136.80502,健康起因,道路(その他),晴れ,リヤーエンジン,名古屋市,6
35.17879,136.91193,車内,道路(その他),曇,リヤーエンジン,名古屋市,6
35.73952,139.82735,火災,道路(自動車専用道路等),晴れ,トラクタ,葛飾区,9
33.16658,129.72539,車内,道路(その他),晴れ,リヤーエンジン,佐世保市,5
35.66577,139.70096,死傷,その他の場所,曇,バン,渋谷区,10
35.00468,135.73204,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
34.74134,137.79175,衝突,道路(その他),晴れ,リヤーエンジン,浜松市,9
35.66476,139.82404,衝突,道路(その他),曇,リヤーエンジン,江東区,10
35.66476,139.82404,衝突,道路(その他),晴れ,冷蔵冷凍車,江東区,9
35.64541,139.89941,車両故障,道路(その他),晴れ,バン,浦安市,7
35.47811,140.04399,死傷,道路(その他),晴れ,リヤーエンジン,市原市,10
35.83515,136.19443,車両故障,道路(高速自動車国道),雨,バン,南条郡越前町,8
35.59052,140.12486,車両故障,道路(その他),晴れ,バン,千葉市,7
33.23843,131.61775,車両故障,道路(その他),雨,リヤーエンジン,大分市,8
38.33049,141.03227,車両故障,道路(その他),晴れ,リヤーエンジン,塩竈市,7
36.34632,139.01045,衝突,道路(その他),曇,箱型,高崎市,9
36.66616,139.73232,転覆,道路(その他),曇,バン,日光市,9
43.01116,141.4167,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
35.89901,140.63876,車両故障,その他の場所,晴れ,リヤーエンジン,神栖市,7
43.07602,141.30473,車内,道路(その他),晴れ,箱型,札幌市,5
35.46914,139.42197,車両故障,道路(その他),晴れ,リヤーエンジン,座間市,7
40.8081,140.44,健康起因,その他の場所,晴れ,リヤーエンジン,五所川原市,6
35.09833,136.84561,健康起因,その他の場所,曇,リヤーエンジン,名古屋市,6
43.48254,141.98407,車両故障,道路(その他),晴れ,リヤーエンジン,上砂川町,7
43.1703,141.39349,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
40.82333,140.76108,車両故障,道路(その他),晴れ,リヤーエンジン,青森市,7
34.83033,135.15233,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,神戸市,7
35.6013,139.33855,車内,道路(その他),曇,リヤーエンジン,相模原市,6
35.31417,138.41995,衝突,道路(その他),曇,バン,南巨摩郡身延町,9
