調査年 コード,調査年,地域 コード,地域,/項目,A6103_流出人口（県内他市区町村で従業・通学している人口）【人】,注釈,lat,lon,市町村
1990100000,1990年度,4406,宮城県 利府町,,"5,907",,38.330269,140.975601,利府町
1990100000,1990年度,4421,宮城県 大和町,,"3,805",,38.437382,140.886383,大和町
1990100000,1990年度,4422,宮城県 大郷町,,"2,494",,38.42429,141.004501,大郷町
1990100000,1990年度,4424,宮城県 大衡村,,"1,534",,38.467224,140.879913,大衡村
1990100000,1990年度,4444,宮城県 色麻町,,"1,986",,38.548878,140.850037,色麻町
1990100000,1990年度,4445,宮城県 加美町,,-,,38.571732,140.854858,加美町
1990100000,1990年度,4501,宮城県 涌谷町,,"3,733",,38.539669,141.128174,涌谷町
1990100000,1990年度,4505,宮城県 美里町,,-,,38.544426,141.056793,美里町
1990100000,1990年度,4581,宮城県 女川町,,"1,746",,38.445511,141.443115,女川町
1990100000,1990年度,4606,宮城県 南三陸町,,-,,38.680717,141.462509,南三陸町
1990100000,1990年度,5201,秋田県 秋田市,,-,,39.719959,140.103516,秋田市
1990100000,1990年度,5202,秋田県 能代市,,-,,40.211853,140.027084,能代市
1990100000,1990年度,5203,秋田県 横手市,,-,,39.313801,140.566711,横手市
1990100000,1990年度,5204,秋田県 大館市,,-,,40.271687,140.565247,大館市
1990100000,1990年度,5206,秋田県 男鹿市,,-,,39.886765,139.847549,男鹿市
1990100000,1990年度,5207,秋田県 湯沢市,,-,,39.164333,140.495697,湯沢市
1990100000,1990年度,5209,秋田県 鹿角市,,"1,723",,40.215794,140.788544,鹿角市
1990100000,1990年度,5210,秋田県 由利本荘市,,-,,39.385826,140.048904,由利本荘市
1990100000,1990年度,5211,秋田県 潟上市,,-,,39.857227,140.013046,潟上市
1990100000,1990年度,5212,秋田県 大仙市,,-,,39.453049,140.475571,大仙市
1990100000,1990年度,5213,秋田県 北秋田市,,-,,40.226074,140.370712,北秋田市
1990100000,1990年度,5214,秋田県 にかほ市,,-,,39.203003,139.907806,にかほ市
1990100000,1990年度,5215,秋田県 仙北市,,-,,39.699993,140.730576,仙北市
1990100000,1990年度,5303,秋田県 小坂町,,717,,40.333076,140.736099,小坂町
1990100000,1990年度,5327,秋田県 上小阿仁村,,331,,40.063339,140.2957,上小阿仁村
1990100000,1990年度,5346,秋田県 藤里町,,738,,40.278316,140.261719,藤里町
1990100000,1990年度,5348,秋田県 三種町,,-,,40.101662,140.005005,三種町
1990100000,1990年度,5349,秋田県 八峰町,,-,,40.318649,140.038574,八峰町
1990100000,1990年度,5361,秋田県 五城目町,,"2,661",,39.94389,140.111649,五城目町
1990100000,1990年度,5363,秋田県 八郎潟町,,"2,131",,39.94902,140.073364,八郎潟町
1990100000,1990年度,5366,秋田県 井川町,,"1,701",,39.914104,140.081512,井川町
1990100000,1990年度,5368,秋田県 大潟村,,330,,40.017773,139.960007,大潟村
1990100000,1990年度,5434,秋田県 美郷町,,-,,39.461586,140.582123,美郷町
1990100000,1990年度,5463,秋田県 羽後町,,"2,258",,39.19931,140.412964,羽後町
1990100000,1990年度,5464,秋田県 東成瀬村,,727,,39.17905,140.648956,東成瀬村
1990100000,1990年度,6201,山形県 山形市,,"11,507",,38.255459,140.339767,山形市
1990100000,1990年度,6202,山形県 米沢市,,"2,473",,37.921867,140.116135,米沢市
1990100000,1990年度,6203,山形県 鶴岡市,,-,,38.727219,139.826675,鶴岡市
1990100000,1990年度,6204,山形県 酒田市,,-,,38.914639,139.836548,酒田市
1990100000,1990年度,6205,山形県 新庄市,,"2,234",,38.765007,140.30162,新庄市
1990100000,1990年度,6206,山形県 寒河江市,,"7,345",,38.380974,140.276169,寒河江市
1990100000,1990年度,6207,山形県 上山市,,"6,918",,38.149628,140.267899,上山市
1990100000,1990年度,6208,山形県 村山市,,"5,355",,38.483383,140.380386,村山市
1990100000,1990年度,6209,山形県 長井市,,"3,053",,38.106087,140.033951,長井市
1990100000,1990年度,6210,山形県 天童市,,"11,280",,38.36224,140.37793,天童市
1990100000,1990年度,6211,山形県 東根市,,"7,564",,38.431381,140.391129,東根市
1990100000,1990年度,6212,山形県 尾花沢市,,"2,508",,38.601078,140.406845,尾花沢市
1990100000,1990年度,6213,山形県 南陽市,,"5,300",,38.055111,140.148392,南陽市
1990100000,1990年度,6301,山形県 山辺町,,"4,012",,38.289169,140.262344,山辺町
1990100000,1990年度,6302,山形県 中山町,,"3,685",,38.333164,140.283066,中山町
1990100000,1990年度,6321,山形県 河北町,,"4,577",,38.426632,140.31459,河北町
1990100000,1990年度,6322,山形県 西川町,,"1,673",,38.426502,140.147385,西川町
1990100000,1990年度,6323,山形県 朝日町,,"1,271",,38.299164,140.145859,朝日町
1990100000,1990年度,6324,山形県 大江町,,"2,064",,38.380699,140.206772,大江町
1990100000,1990年度,6341,山形県 大石田町,,"2,168",,38.593826,140.372742,大石田町
1990100000,1990年度,6361,山形県 金山町,,997,,38.883446,140.339417,金山町
1990100000,1990年度,6362,山形県 最上町,,929,,38.758453,140.519348,最上町
1990100000,1990年度,6363,山形県 舟形町,,"1,752",,38.691456,140.320221,舟形町
1990100000,1990年度,6364,山形県 真室川町,,"1,644",,38.856915,140.251572,真室川町
1990100000,1990年度,6365,山形県 大蔵村,,840,,38.70414,140.230408,大蔵村
1990100000,1990年度,6366,山形県 鮭川村,,"1,173",,38.796432,140.221985,鮭川村
1990100000,1990年度,6367,山形県 戸沢村,,"1,173",,38.737648,140.143631,戸沢村
1990100000,1990年度,6381,山形県 高畠町,,"4,643",,38.002731,140.189224,高畠町
1990100000,1990年度,6382,山形県 川西町,,"4,293",,38.005203,140.053177,川西町
1990100000,1990年度,6401,山形県 小国町,,221,,38.061611,139.743408,小国町
1990100000,1990年度,6402,山形県 白鷹町,,"2,544",,38.183582,140.098221,白鷹町
1990100000,1990年度,6403,山形県 飯豊町,,"1,920",,38.045708,139.987579,飯豊町
1990100000,1990年度,6426,山形県 三川町,,"2,079",,38.794514,139.849686,三川町
1990100000,1990年度,6428,山形県 庄内町,,-,,38.84956,139.904037,庄内町
1990100000,1990年度,6461,山形県 遊佐町,,"3,921",,39.014835,139.908661,遊佐町
1990100000,1990年度,7201,福島県 福島市,,-,,37.76083,140.474747,福島市
1990100000,1990年度,7202,福島県 会津若松市,,-,,37.490105,139.92804,会津若松市
1990100000,1990年度,7203,福島県 郡山市,,"11,250",,37.40044,140.359634,郡山市
1990100000,1990年度,7204,福島県 いわき市,,"2,363",,37.050453,140.887726,いわき市
1990100000,1990年度,7205,福島県 白河市,,-,,37.126343,140.210953,白河市
1990100000,1990年度,7207,福島県 須賀川市,,-,,37.286934,140.372574,須賀川市
1990100000,1990年度,7208,福島県 喜多方市,,-,,37.651302,139.874695,喜多方市
1990100000,1990年度,7209,福島県 相馬市,,"2,759",,37.79726,140.91893,相馬市
1990100000,1990年度,7210,福島県 二本松市,,-,,37.584858,140.431213,二本松市
1990100000,1990年度,7211,福島県 田村市,,-,,37.440639,140.576324,田村市
1990100000,1990年度,7212,福島県 南相馬市,,-,,37.64217,140.957352,南相馬市
1990100000,1990年度,7213,福島県 伊達市,,-,,37.819103,140.562958,伊達市
1990100000,1990年度,7214,福島県 本宮市,,-,,37.513176,140.393875,本宮市
1990100000,1990年度,7301,福島県 桑折町,,"3,956",,37.854652,140.520798,桑折町
1990100000,1990年度,7303,福島県 国見町,,"2,976",,37.876781,140.549255,国見町
1990100000,1990年度,7308,福島県 川俣町,,"2,544",,37.66507,140.598297,川俣町
1990100000,1990年度,7322,福島県 大玉村,,"2,309",,37.534363,140.371109,大玉村
1990100000,1990年度,7342,福島県 鏡石町,,"2,982",,37.252823,140.34343,鏡石町
1990100000,1990年度,7344,福島県 天栄村,,"1,545",,37.255424,140.247192,天栄村
1990100000,1990年度,7362,福島県 下郷町,,"1,163",,37.255554,139.872238,下郷町
1990100000,1990年度,7364,福島県 檜枝岐村,,7,,37.024166,139.388962,檜枝岐村
1990100000,1990年度,7367,福島県 只見町,,219,,37.348717,139.315842,只見町
1990100000,1990年度,7368,福島県 南会津町,,-,,37.200378,139.773911,南会津町
1990100000,1990年度,7402,福島県 北塩原村,,772,,37.655678,139.937637,北塩原村
1990100000,1990年度,7405,福島県 西会津町,,865,,37.587402,139.649307,西会津町
1990100000,1990年度,7407,福島県 磐梯町,,879,,37.562065,139.988663,磐梯町
1990100000,1990年度,7408,福島県 猪苗代町,,"2,384",,37.557777,140.104736,猪苗代町
1990100000,1990年度,7421,福島県 会津坂下町,,"2,984",,37.561474,139.821701,会津坂下町
1990100000,1990年度,7422,福島県 湯川村,,"1,109",,37.565273,139.886871,湯川村
1990100000,1990年度,7423,福島県 柳津町,,"1,039",,37.526062,139.719604,柳津町
1990100000,1990年度,7444,福島県 三島町,,296,,37.470276,139.644455,三島町
1990100000,1990年度,7445,福島県 金山町,,166,,37.453732,139.524643,金山町
1990100000,1990年度,7446,福島県 昭和村,,85,,37.335464,139.610687,昭和村
1990100000,1990年度,7447,福島県 会津美里町,,-,,37.465164,139.834564,会津美里町
1990100000,1990年度,7461,福島県 西郷村,,"3,248",,37.141754,140.155396,西郷村
1990100000,1990年度,7464,福島県 泉崎村,,"1,513",,37.153801,140.303345,泉崎村
1990100000,1990年度,7465,福島県 中島村,,"1,003",,37.148819,140.350204,中島村
1990100000,1990年度,7466,福島県 矢吹町,,"3,267",,37.201244,140.338638,矢吹町
1990100000,1990年度,7481,福島県 棚倉町,,"1,978",,37.029892,140.379669,棚倉町
1990100000,1990年度,7482,福島県 矢祭町,,894,,36.871326,140.424789,矢祭町
1990100000,1990年度,7483,福島県 塙町,,"1,477",,36.956879,140.409805,塙町
1990100000,1990年度,7484,福島県 鮫川村,,881,,37.042374,140.509689,鮫川村
1990100000,1990年度,7501,福島県 石川町,,"2,412",,37.157085,140.446716,石川町
1990100000,1990年度,7502,福島県 玉川村,,"1,770",,37.210728,140.409027,玉川村
1990100000,1990年度,7503,福島県 平田村,,"1,309",,37.221985,140.575653,平田村
1990100000,1990年度,7504,福島県 浅川町,,"1,432",,37.080986,140.412827,浅川町
1990100000,1990年度,7505,福島県 古殿町,,"1,050",,37.089241,140.555801,古殿町
1990100000,1990年度,7521,福島県 三春町,,"4,207",,37.440498,140.493393,三春町
1990100000,1990年度,7522,福島県 小野町,,"1,478",,37.286922,140.626282,小野町
1990100000,1990年度,7541,福島県 広野町,,"1,082",,37.214436,140.994614,広野町
1990100000,1990年度,7542,福島県 楢葉町,,"1,794",,37.282574,140.993484,楢葉町
1990100000,1990年度,7543,福島県 富岡町,,"3,113",,37.345474,141.008682,富岡町
1990100000,1990年度,7544,福島県 川内村,,455,,37.33765,140.809387,川内村
1990100000,1990年度,7545,福島県 大熊町,,"1,508",,37.381847,140.95842,大熊町
1990100000,1990年度,7546,福島県 双葉町,,"1,843",,37.452904,141.006378,双葉町
1990100000,1990年度,7547,福島県 浪江町,,"3,332",,37.494492,141.000748,浪江町
1990100000,1990年度,7548,福島県 葛尾村,,258,,37.503544,140.764343,葛尾村
1990100000,1990年度,7561,福島県 新地町,,"1,509",,37.876324,140.919617,新地町
1990100000,1990年度,7564,福島県 飯舘村,,900,,37.679043,140.735199,飯舘村
1990100000,1990年度,8201,茨城県 水戸市,,-,,36.365852,140.471588,水戸市
1990100000,1990年度,8202,茨城県 日立市,,-,,36.599152,140.65062,日立市
1990100000,1990年度,8203,茨城県 土浦市,,-,,36.078354,140.204193,土浦市
1990100000,1990年度,8204,茨城県 古河市,,-,,36.178242,139.75502,古河市
1990100000,1990年度,8205,茨城県 石岡市,,-,,36.190453,140.286957,石岡市
1990100000,1990年度,8207,茨城県 結城市,,"4,813",,36.289623,139.871475,結城市
1990100000,1990年度,8208,茨城県 龍ケ崎市,,"7,048",,35.911667,140.18222,龍ケ崎市
1990100000,1990年度,8210,茨城県 下妻市,,-,,36.184387,139.968231,下妻市
1990100000,1990年度,8211,茨城県 常総市,,-,,36.023487,139.993683,常総市
1990100000,1990年度,8212,茨城県 常陸太田市,,-,,36.53833,140.531128,常陸太田市
1990100000,1990年度,8214,茨城県 高萩市,,"7,307",,36.713673,140.709503,高萩市
1990100000,1990年度,8215,茨城県 北茨城市,,"7,377",,36.801899,140.751007,北茨城市
1990100000,1990年度,8216,茨城県 笠間市,,-,,36.345196,140.30426,笠間市
1990100000,1990年度,8217,茨城県 取手市,,-,,35.911461,140.050354,取手市
1990100000,1990年度,8219,茨城県 牛久市,,"11,252",,35.979355,140.149597,牛久市
1990100000,1990年度,8220,茨城県 つくば市,,-,,36.083611,140.076385,つくば市
1990100000,1990年度,8221,茨城県 ひたちなか市,,-,,36.39669,140.534729,ひたちなか市
1990100000,1990年度,8222,茨城県 鹿嶋市,,-,,35.965702,140.644791,鹿嶋市
1990100000,1990年度,8223,茨城県 潮来市,,-,,35.947117,140.555405,潮来市
1990100000,1990年度,8224,茨城県 守谷市,,"4,888",,35.951389,139.975555,守谷市
1990100000,1990年度,8225,茨城県 常陸大宮市,,-,,36.5425,140.410843,常陸大宮市
1990100000,1990年度,8226,茨城県 那珂市,,-,,36.457436,140.486801,那珂市
1990100000,1990年度,8227,茨城県 筑西市,,-,,36.305267,139.979401,筑西市
1990100000,1990年度,8228,茨城県 坂東市,,-,,36.048199,139.88887,坂東市
1990100000,1990年度,8229,茨城県 稲敷市,,-,,35.97298,140.303604,稲敷市
1990100000,1990年度,8230,茨城県 かすみがうら市,,-,,36.151821,140.237122,かすみがうら市
1990100000,1990年度,8231,茨城県 桜川市,,-,,36.327339,140.090607,桜川市
1990100000,1990年度,8232,茨城県 神栖市,,-,,35.889961,140.664566,神栖市
1990100000,1990年度,8233,茨城県 行方市,,-,,35.990482,140.489014,行方市
1990100000,1990年度,8234,茨城県 鉾田市,,-,,36.158607,140.516403,鉾田市
1990100000,1990年度,8235,茨城県 つくばみらい市,,-,,35.962669,140.036697,つくばみらい市
1990100000,1990年度,8236,茨城県 小美玉市,,-,,36.239315,140.352585,小美玉市
1990100000,1990年度,8302,茨城県 茨城町,,"9,014",,36.286942,140.424728,茨城町
1990100000,1990年度,8309,茨城県 大洗町,,"4,582",,36.313343,140.574875,大洗町
1990100000,1990年度,8310,茨城県 城里町,,-,,36.47924,140.376328,城里町
1990100000,1990年度,8341,茨城県 東海村,,"8,955",,36.472927,140.566223,東海村
1990100000,1990年度,8364,茨城県 大子町,,"1,922",,36.764416,140.363434,大子町
1990100000,1990年度,8442,茨城県 美浦村,,"2,760",,36.004578,140.301956,美浦村
1990100000,1990年度,8443,茨城県 阿見町,,"9,552",,36.03083,140.215012,阿見町
1990100000,1990年度,8447,茨城県 河内町,,"2,027",,35.88472,140.244446,河内町
1990100000,1990年度,8521,茨城県 八千代町,,"4,841",,36.181648,139.891174,八千代町
1990100000,1990年度,8542,茨城県 五霞町,,508,,36.11412,139.745972,五霞町
1990100000,1990年度,8546,茨城県 境町,,"3,202",,36.108456,139.794952,境町
1990100000,1990年度,8564,茨城県 利根町,,"2,525",,35.857769,140.13913,利根町
1990100000,1990年度,9201,栃木県 宇都宮市,,-,,36.555115,139.882599,宇都宮市
1990100000,1990年度,9202,栃木県 足利市,,"4,250",,36.340149,139.449753,足利市
1990100000,1990年度,9203,栃木県 栃木市,,-,,36.382435,139.7341,栃木市
1990100000,1990年度,9204,栃木県 佐野市,,-,,36.314484,139.578415,佐野市
1990100000,1990年度,9205,栃木県 鹿沼市,,-,,36.566681,139.745041,鹿沼市
1990100000,1990年度,9206,栃木県 日光市,,-,,36.720013,139.697617,日光市
1990100000,1990年度,9208,栃木県 小山市,,"13,557",,36.314495,139.800781,小山市
1990100000,1990年度,9209,栃木県 真岡市,,-,,36.440514,140.012451,真岡市
1990100000,1990年度,9210,栃木県 大田原市,,-,,36.870922,140.015839,大田原市
1990100000,1990年度,9211,栃木県 矢板市,,"6,140",,36.806667,139.924179,矢板市
1990100000,1990年度,9213,栃木県 那須塩原市,,-,,36.961666,140.046127,那須塩原市
1990100000,1990年度,9214,栃木県 さくら市,,-,,36.685276,139.9664,さくら市
1990100000,1990年度,9215,栃木県 那須烏山市,,-,,36.656918,140.151459,那須烏山市
1990100000,1990年度,9216,栃木県 下野市,,-,,36.395294,139.852005,下野市
1990100000,1990年度,9301,栃木県 上三川町,,"5,119",,36.439293,139.909897,上三川町
1990100000,1990年度,9342,栃木県 益子町,,"4,854",,36.467407,140.093384,益子町
1990100000,1990年度,9343,栃木県 茂木町,,"3,300",,36.532135,140.187576,茂木町
1990100000,1990年度,9344,栃木県 市貝町,,"3,109",,36.543217,140.102127,市貝町
1990100000,1990年度,9345,栃木県 芳賀町,,"4,654",,36.548256,140.058197,芳賀町
1990100000,1990年度,9361,栃木県 壬生町,,"9,431",,36.442177,139.814667,壬生町
1990100000,1990年度,9364,栃木県 野木町,,"2,370",,36.233215,139.740799,野木町
1990100000,1990年度,9384,栃木県 塩谷町,,"3,557",,36.778896,139.856949,塩谷町
1990100000,1990年度,9386,栃木県 高根沢町,,"7,900",,36.630997,139.986664,高根沢町
1990100000,1990年度,9407,栃木県 那須町,,"3,690",,37.01976,140.121017,那須町
1990100000,1990年度,9411,栃木県 那珂川町,,-,,36.736267,140.172318,那珂川町
1990100000,1990年度,10201,群馬県 前橋市,,-,,36.389462,139.063461,前橋市
1990100000,1990年度,10202,群馬県 高崎市,,-,,36.321964,139.003281,高崎市
1990100000,1990年度,10203,群馬県 桐生市,,-,,36.405743,139.330826,桐生市
1990100000,1990年度,10204,群馬県 伊勢崎市,,-,,36.311386,139.196671,伊勢崎市
1990100000,1990年度,10205,群馬県 太田市,,-,,36.291157,139.375504,太田市
1990100000,1990年度,10206,群馬県 沼田市,,-,,36.643967,139.042801,沼田市
1990100000,1990年度,10207,群馬県 館林市,,"8,343",,36.244839,139.542252,館林市
1990100000,1990年度,10208,群馬県 渋川市,,-,,36.489445,139.000565,渋川市
1990100000,1990年度,10209,群馬県 藤岡市,,-,,36.25861,139.074722,藤岡市
1990100000,1990年度,10210,群馬県 富岡市,,-,,36.259815,138.889526,富岡市
1990100000,1990年度,10211,群馬県 安中市,,-,,36.326389,138.887222,安中市
1990100000,1990年度,10212,群馬県 みどり市,,-,,36.394814,139.281113,みどり市
1990100000,1990年度,10344,群馬県 榛東村,,"3,228",,36.438469,138.967224,榛東村
1990100000,1990年度,10345,群馬県 吉岡町,,"4,738",,36.447437,139.009735,吉岡町
1990100000,1990年度,10366,群馬県 上野村,,150,,36.083233,138.777328,上野村
1990100000,1990年度,10367,群馬県 神流町,,-,,36.115971,138.917023,神流町
1990100000,1990年度,10382,群馬県 下仁田町,,"2,196",,36.212502,138.789169,下仁田町
1990100000,1990年度,10383,群馬県 南牧村,,"1,208",,36.158611,138.711395,南牧村
1990100000,1990年度,10384,群馬県 甘楽町,,"3,557",,36.243004,138.921768,甘楽町
1990100000,1990年度,10421,群馬県 中之条町,,-,,36.589886,138.841019,中之条町
1990100000,1990年度,10424,群馬県 長野原町,,"1,036",,36.544319,138.649841,長野原町
1990100000,1990年度,10425,群馬県 嬬恋村,,669,,36.516666,138.530289,嬬恋村
1990100000,1990年度,10426,群馬県 草津町,,397,,36.620556,138.596115,草津町
1990100000,1990年度,10428,群馬県 高山村,,822,,36.620834,138.943619,高山村
1990100000,1990年度,10429,群馬県 東吾妻町,,-,,36.571529,138.820526,東吾妻町
1990100000,1990年度,10443,群馬県 片品村,,607,,36.772343,139.225296,片品村
1990100000,1990年度,10444,群馬県 川場村,,791,,36.692554,139.103485,川場村
1990100000,1990年度,10448,群馬県 昭和村,,"1,566",,36.639702,139.066345,昭和村
1990100000,1990年度,10449,群馬県 みなかみ町,,-,,36.678684,138.999069,みなかみ町
1990100000,1990年度,10464,群馬県 玉村町,,"7,049",,36.304443,139.115005,玉村町
1990100000,1990年度,10521,群馬県 板倉町,,"2,234",,36.225964,139.601913,板倉町
1990100000,1990年度,10522,群馬県 明和町,,"1,980",,36.211235,139.534271,明和町
1990100000,1990年度,10523,群馬県 千代田町,,"3,096",,36.217777,139.442505,千代田町
1990100000,1990年度,10524,群馬県 大泉町,,"6,081",,36.247925,139.404846,大泉町
1990100000,1990年度,10525,群馬県 邑楽町,,"6,389",,36.252499,139.462509,邑楽町
1990100000,1990年度,11100,埼玉県 さいたま市,,-,,35.861683,139.645676,さいたま市
1990100000,1990年度,11101,埼玉県 さいたま市 西区,,-,,35.925198,139.579727,さいたま市 西区
1990100000,1990年度,11102,埼玉県 さいたま市 北区,,-,,35.930927,139.620193,さいたま市 北区
1990100000,1990年度,11103,埼玉県 さいたま市 大宮区,,-,,35.901855,139.6306,さいたま市 大宮区
1990100000,1990年度,11104,埼玉県 さいたま市 見沼区,,-,,35.935276,139.654449,さいたま市 見沼区
1990100000,1990年度,11105,埼玉県 さいたま市 中央区,,-,,35.88398,139.62616,さいたま市 中央区
1990100000,1990年度,11106,埼玉県 さいたま市 桜区,,-,,35.856171,139.610321,さいたま市 桜区
1990100000,1990年度,11107,埼玉県 さいたま市 浦和区,,-,,35.862011,139.645584,さいたま市 浦和区
1990100000,1990年度,11108,埼玉県 さいたま市 南区,,-,,35.845264,139.645432,さいたま市 南区
1990100000,1990年度,11109,埼玉県 さいたま市 緑区,,-,,35.871113,139.684143,さいたま市 緑区
1990100000,1990年度,11110,埼玉県 さいたま市 岩槻区,,-,,35.949722,139.694168,さいたま市 岩槻区
1990100000,1990年度,11201,埼玉県 川越市,,"46,671",,35.925098,139.485825,川越市
1990100000,1990年度,11202,埼玉県 熊谷市,,-,,36.147221,139.388611,熊谷市
1990100000,1990年度,11203,埼玉県 川口市,,-,,35.806717,139.723404,川口市
1990100000,1990年度,11206,埼玉県 行田市,,-,,36.138889,139.455841,行田市
1990100000,1990年度,11207,埼玉県 秩父市,,-,,35.991596,139.085251,秩父市
1990100000,1990年度,11208,埼玉県 所沢市,,"22,980",,35.799648,139.468704,所沢市
1990100000,1990年度,11209,埼玉県 飯能市,,-,,35.855656,139.327621,飯能市
1990100000,1990年度,11210,埼玉県 加須市,,-,,36.13139,139.601944,加須市
1990100000,1990年度,11211,埼玉県 本庄市,,-,,36.24374,139.19046,本庄市
1990100000,1990年度,11212,埼玉県 東松山市,,"16,759",,36.042221,139.400009,東松山市
1990100000,1990年度,11214,埼玉県 春日部市,,-,,35.974045,139.754761,春日部市
1990100000,1990年度,11215,埼玉県 狭山市,,"21,491",,35.853054,139.412231,狭山市
1990100000,1990年度,11216,埼玉県 羽生市,,"8,842",,36.172634,139.548477,羽生市
1990100000,1990年度,11217,埼玉県 鴻巣市,,-,,36.065834,139.522232,鴻巣市
1990100000,1990年度,11218,埼玉県 深谷市,,-,,36.197018,139.281708,深谷市
1990100000,1990年度,11219,埼玉県 上尾市,,"39,058",,35.977417,139.593185,上尾市
1990100000,1990年度,11221,埼玉県 草加市,,"19,350",,35.825394,139.805374,草加市
1990100000,1990年度,11222,埼玉県 越谷市,,"30,971",,35.890644,139.791031,越谷市
1990100000,1990年度,11223,埼玉県 蕨市,,"12,266",,35.825581,139.679581,蕨市
1990100000,1990年度,11224,埼玉県 戸田市,,"9,837",,35.817623,139.677979,戸田市
1990100000,1990年度,11225,埼玉県 入間市,,"18,871",,35.835835,139.391113,入間市
1990100000,1990年度,11227,埼玉県 朝霞市,,"13,216",,35.797188,139.593735,朝霞市
1990100000,1990年度,11228,埼玉県 志木市,,"10,273",,35.83659,139.580246,志木市
1990100000,1990年度,11229,埼玉県 和光市,,"4,714",,35.781387,139.605835,和光市
1990100000,1990年度,11230,埼玉県 新座市,,"14,396",,35.793159,139.565628,新座市
1990100000,1990年度,11231,埼玉県 桶川市,,"16,923",,36.002766,139.55838,桶川市
1990100000,1990年度,11232,埼玉県 久喜市,,-,,36.062222,139.666946,久喜市
1990100000,1990年度,11233,埼玉県 北本市,,"15,529",,36.026661,139.529984,北本市
1990100000,1990年度,11234,埼玉県 八潮市,,"6,652",,35.822308,139.839661,八潮市
1990100000,1990年度,11235,埼玉県 富士見市,,"18,716",,35.856667,139.549164,富士見市
1990100000,1990年度,11237,埼玉県 三郷市,,"10,037",,35.830151,139.872284,三郷市
1990100000,1990年度,11238,埼玉県 蓮田市,,"12,122",,35.99435,139.66214,蓮田市
1990100000,1990年度,11239,埼玉県 坂戸市,,"22,303",,35.957222,139.403061,坂戸市
1990100000,1990年度,11240,埼玉県 幸手市,,"9,298",,36.078056,139.725845,幸手市
1990100000,1990年度,11241,埼玉県 鶴ヶ島市,,"17,123",,35.934444,139.393066,鶴ヶ島市
1990100000,1990年度,11242,埼玉県 日高市,,"12,889",,35.90778,139.339172,日高市
1990100000,1990年度,11243,埼玉県 吉川市,,"8,171",,35.89595,139.855652,吉川市
1990100000,1990年度,11245,埼玉県 ふじみ野市,,-,,35.879272,139.519516,ふじみ野市
1990100000,1990年度,11246,埼玉県 白岡市,,"8,558",,36.019089,139.67691,白岡市
1990100000,1990年度,11301,埼玉県 伊奈町,,"7,382",,35.999958,139.623947,伊奈町
1990100000,1990年度,11324,埼玉県 三芳町,,"6,365",,35.828335,139.526672,三芳町
1990100000,1990年度,11326,埼玉県 毛呂山町,,"9,335",,35.941498,139.316025,毛呂山町
1990100000,1990年度,11327,埼玉県 越生町,,"3,264",,35.964443,139.294174,越生町
1990100000,1990年度,11341,埼玉県 滑川町,,"3,413",,36.066113,139.36084,滑川町
1990100000,1990年度,11342,埼玉県 嵐山町,,"5,459",,36.056549,139.320633,嵐山町
1990100000,1990年度,11343,埼玉県 小川町,,"7,494",,36.056667,139.261948,小川町
1990100000,1990年度,11346,埼玉県 川島町,,"6,238",,35.992493,139.484238,川島町
1990100000,1990年度,11347,埼玉県 吉見町,,"5,019",,36.039841,139.453751,吉見町
1990100000,1990年度,11348,埼玉県 鳩山町,,"4,094",,35.981483,139.334091,鳩山町
1990100000,1990年度,11349,埼玉県 ときがわ町,,-,,36.00861,139.296951,ときがわ町
1990100000,1990年度,11361,埼玉県 横瀬町,,"2,704",,35.987305,139.100052,横瀬町
1990100000,1990年度,11362,埼玉県 皆野町,,"3,041",,36.070805,139.098816,皆野町
1990100000,1990年度,11363,埼玉県 長瀞町,,"2,577",,36.114746,139.109802,長瀞町
1990100000,1990年度,11365,埼玉県 小鹿野町,,-,,36.017239,139.008682,小鹿野町
1990100000,1990年度,11369,埼玉県 東秩父村,,"1,409",,36.058128,139.194687,東秩父村
1990100000,1990年度,11381,埼玉県 美里町,,"3,119",,36.17712,139.181458,美里町
1990100000,1990年度,11383,埼玉県 神川町,,-,,36.213539,139.101807,神川町
1990100000,1990年度,11385,埼玉県 上里町,,"5,945",,36.251698,139.144852,上里町
1990100000,1990年度,11408,埼玉県 寄居町,,"7,932",,36.118332,139.193054,寄居町
1990100000,1990年度,11442,埼玉県 宮代町,,"7,488",,36.022717,139.722687,宮代町
1990100000,1990年度,11464,埼玉県 杉戸町,,"8,755",,36.025818,139.73671,杉戸町
1990100000,1990年度,11465,埼玉県 松伏町,,"4,633",,35.925735,139.815155,松伏町
1990100000,1990年度,12100,千葉県 千葉市,,"80,375",,35.607037,140.106064,千葉市
1990100000,1990年度,12101,千葉県 千葉市 中央区,,-,,35.607414,140.122833,千葉市 中央区
1990100000,1990年度,12102,千葉県 千葉市 花見川区,,-,,35.662834,140.069046,千葉市 花見川区
1990100000,1990年度,12103,千葉県 千葉市 稲毛区,,-,,35.63625,140.107224,千葉市 稲毛区
1990100000,1990年度,12104,千葉県 千葉市 若葉区,,-,,35.634022,140.155655,千葉市 若葉区
1990100000,1990年度,12105,千葉県 千葉市 緑区,,-,,35.560493,140.176239,千葉市 緑区
1990100000,1990年度,12106,千葉県 千葉市 美浜区,,-,,35.640453,140.06311,千葉市 美浜区
1990100000,1990年度,12202,千葉県 銚子市,,"4,086",,35.734699,140.826569,銚子市
